movieId,title,genres,tmdbId
3082,"World Is Not Enough, The (1999)",Action|Adventure|Thriller,36643.0
3101,Fatal Attraction (1987),Drama|Thriller,10998.0
3104,Midnight Run (1988),Action|Comedy|Crime|Thriller,9013.0
3146,Deuce Bigalow: Male Gigolo (1999),Comedy,10402.0
3190,Supernova (2000),Adventure|Sci-Fi|Thriller,10384.0
3203,Dead Calm (1989),Thriller,10493.0
3225,Down to You (2000),Comedy|Romance,10472.0
3238,Eye of the Beholder (1999),Thriller,18681.0
3258,Death Becomes Her (1992),Comedy|Fantasy,9374.0
3308,"Flamingo Kid, The (1984)",Comedy|Drama,25010.0
3316,Reindeer Games (2000),Action|Thriller,2155.0
3370,Betrayed (1988),Drama|Thriller,31618.0
3396,"Muppet Movie, The (1979)",Adventure|Children|Comedy|Musical,11176.0
3397,"Great Muppet Caper, The (1981)",Children|Comedy,14900.0
3418,Thelma & Louise (1991),Adventure|Crime|Drama,1541.0
3454,Whatever It Takes (2000),Comedy|Romance,16222.0
3477,Empire Records (1995),Comedy|Drama,13531.0
3483,"Road to El Dorado, The (2000)",Animation|Children,10501.0
3484,"Skulls, The (2000)",Thriller,11478.0
3536,Keeping the Faith (2000),Comedy|Drama|Romance,4967.0
3584,Breathless (1983),Action|Drama|Romance|Thriller,1058.0
3594,Center Stage (2000),Drama|Musical,10560.0
3608,Pee-wee's Big Adventure (1985),Adventure|Comedy,5683.0
3662,Puppet Master III: Toulon's Revenge (1991),Horror|Sci-Fi|Thriller,26956.0
3685,Prizzi's Honor (1985),Comedy|Drama|Romance,2075.0
3686,Flatliners (1990),Horror|Sci-Fi|Thriller,1551.0
3698,"Running Man, The (1987)",Action|Sci-Fi,865.0
3712,Soapdish (1991),Comedy,25562.0
3743,Boys and Girls (2000),Comedy|Romance,10571.0
3745,Titan A.E. (2000),Action|Adventure|Animation|Children|Sci-Fi,7450.0
3752,"Me, Myself & Irene (2000)",Adventure|Comedy,2123.0
3754,"Adventures of Rocky and Bullwinkle, The (2000)",Adventure|Animation|Children|Comedy|Fantasy,17711.0
3784,"Kid, The (2000)",Comedy|Fantasy,4244.0
3797,"In Crowd, The (2000)",Thriller,36047.0
3826,Hollow Man (2000),Horror|Sci-Fi|Thriller,9383.0
3835,"Crush, The (1993)",Thriller,33408.0
3837,Phantasm II (1988),Action|Fantasy|Horror|Sci-Fi|Thriller,15158.0
3839,Phantasm IV: Oblivion (1998),Horror,16146.0
239,"Goofy Movie, A (1995)",Animation|Children|Comedy|Romance,15789.0
594,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical,408.0
661,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical,10539.0
1010,"Love Bug, The (1969)",Children|Comedy,14136.0
1012,Old Yeller (1957),Children|Drama,22660.0
1013,"Parent Trap, The (1961)",Children|Comedy|Romance,19186.0
1015,Homeward Bound: The Incredible Journey (1993),Adventure|Children|Drama,6878.0
1018,That Darn Cat! (1965),Children|Comedy|Mystery,20723.0
1022,Cinderella (1950),Animation|Children|Fantasy|Musical|Romance,11224.0
1035,"Sound of Music, The (1965)",Musical|Romance,15121.0
1380,Grease (1978),Comedy|Musical|Romance,621.0
1547,Shiloh (1997),Children|Drama,33660.0
1848,"Borrowers, The (1997)",Adventure|Children|Comedy|Fantasy,9449.0
1947,West Side Story (1961),Drama|Musical|Romance,1725.0
2006,"Mask of Zorro, The (1998)",Action|Comedy|Romance,9342.0
2048,"Great Mouse Detective, The (1986)",Action|Animation|Children|Crime,9994.0
2059,"Parent Trap, The (1998)",Children|Comedy|Romance,9820.0
2083,"Muppet Christmas Carol, The (1992)",Children|Comedy|Musical,10437.0
2087,Peter Pan (1953),Animation|Children|Fantasy|Musical,10693.0
2089,"Rescuers Down Under, The (1990)",Adventure|Animation|Children,11135.0
2092,"Return of Jafar, The (1994)",Adventure|Animation|Children|Fantasy|Musical|Romance,15969.0
2116,"Lord of the Rings, The (1978)",Adventure|Animation|Children|Fantasy,123.0
2135,Doctor Dolittle (1967),Adventure|Children|Musical,16081.0
2137,Charlotte's Web (1973),Animation|Children,15171.0
2141,"American Tail, An (1986)",Adventure|Animation|Children|Comedy,4978.0
2161,"NeverEnding Story, The (1984)",Adventure|Children|Fantasy,34584.0
2167,Blade (1998),Action|Horror|Thriller,36647.0
2355,"Bug's Life, A (1998)",Adventure|Animation|Children|Comedy,9487.0
2394,"Prince of Egypt, The (1998)",Animation|Musical,9837.0
2430,Mighty Joe Young (1949),Adventure|Children|Drama,39314.0
2565,"King and I, The (1956)",Drama|Musical|Romance,16520.0
2709,Muppets From Space (1999),Children|Comedy,10208.0
2761,"Iron Giant, The (1999)",Adventure|Animation|Children|Drama|Sci-Fi,10386.0
2941,South Pacific (1958),Musical|Romance|War,17352.0
3034,Robin Hood (1973),Adventure|Animation|Children|Comedy|Musical,11886.0
3157,Stuart Little (1999),Children|Comedy|Fantasy,10137.0
3159,Fantasia 2000 (1999),Animation|Children|Musical|IMAX,49948.0
3189,My Dog Skip (1999),Children|Drama,17908.0
3301,"Whole Nine Yards, The (2000)",Comedy|Crime,2069.0
3398,"Muppets Take Manhattan, The (1984)",Children|Comedy|Musical,11899.0
3410,Soft Fruit (1999),Comedy|Drama,117259.0
3438,Teenage Mutant Ninja Turtles (1990),Action|Children|Comedy|Fantasy|Sci-Fi,1498.0
3512,Return to Me (2000),Drama|Romance,2621.0
3549,Guys and Dolls (1955),Comedy|Musical|Romance,4825.0
3565,Where the Heart Is (2000),Comedy|Drama,10564.0
3615,Dinosaur (2000),Adventure|Animation|Children,10567.0
3755,"Perfect Storm, The (2000)",Drama|Thriller,2133.0
3852,"Tao of Steve, The (2000)",Comedy,20438.0
3948,Meet the Parents (2000),Comedy,1597.0
3972,"Legend of Drunken Master, The (Jui kuen II) (1994)",Action|Comedy,12207.0
3986,"6th Day, The (2000)",Action|Sci-Fi|Thriller,8452.0
3988,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),Children|Comedy|Fantasy,8871.0
3990,Rugrats in Paris: The Movie (2000),Animation|Children|Comedy,16340.0
3999,Vertical Limit (2000),Action|Adventure,11678.0
4016,"Emperor's New Groove, The (2000)",Adventure|Animation|Children|Comedy|Fantasy,11688.0
4019,Finding Forrester (2000),Drama,711.0
4025,Miss Congeniality (2000),Comedy|Crime,1493.0
4039,Annie (1982),Children|Musical,15739.0
4054,Save the Last Dance (2001),Drama|Romance,9816.0
4090,"Brave Little Toaster, The (1987)",Animation|Children,19933.0
4154,Recess: School's Out (2001),Animation|Children,19405.0
4161,"Mexican, The (2001)",Action|Comedy,6073.0
4232,Spy Kids (2001),Action|Adventure|Children|Comedy,10054.0
4270,"Mummy Returns, The (2001)",Action|Adventure|Comedy|Thriller,1734.0
4299,"Knight's Tale, A (2001)",Action|Comedy|Romance,9476.0
4344,Swordfish (2001),Action|Crime|Drama,9705.0
4366,Atlantis: The Lost Empire (2001),Adventure|Animation|Children|Fantasy,10865.0
4367,Lara Croft: Tomb Raider (2001),Action|Adventure,1995.0
4369,"Fast and the Furious, The (2001)",Action|Crime|Thriller,9799.0
4378,Sexy Beast (2000),Crime|Drama,11826.0
4446,Final Fantasy: The Spirits Within (2001),Adventure|Animation|Fantasy|Sci-Fi,2114.0
4449,Adanggaman (2000),Drama,78248.0
4519,"Land Before Time, The (1988)",Adventure|Animation|Children|Fantasy,12144.0
4638,Jurassic Park III (2001),Action|Adventure|Sci-Fi|Thriller,331.0
4718,American Pie 2 (2001),Comedy,2770.0
4734,Jay and Silent Bob Strike Back (2001),Adventure|Comedy,2294.0
4776,Training Day (2001),Crime|Drama|Thriller,2034.0
4783,"Endurance: Shackleton's Legendary Antarctic Expedition, The (2000)",Documentary,32567.0
4821,Joy Ride (2001),Adventure|Thriller,10866.0
4846,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) (1993),Action|Comedy,12780.0
4848,Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller,1018.0
4865,From Hell (2001),Crime|Horror|Mystery|Thriller,768.0
4901,Spy Game (2001),Action|Crime|Drama|Thriller,1535.0
4979,"Royal Tenenbaums, The (2001)",Comedy|Drama,9428.0
4990,Jimmy Neutron: Boy Genius (2001),Adventure|Animation|Children|Comedy,12589.0
5013,Gosford Park (2001),Comedy|Drama|Mystery,5279.0
5014,I Am Sam (2001),Drama,10950.0
5015,Monster's Ball (2001),Drama|Romance,1365.0
5103,"Sandlot, The (1993)",Children|Comedy|Drama,11528.0
5110,Super Troopers (2001),Comedy|Crime|Mystery,39939.0
5171,"Time Machine, The (2002)",Action|Adventure|Sci-Fi,2135.0
5254,Blade II (2002),Action|Horror|Thriller,36586.0
5293,Changing Lanes (2002),Drama|Thriller,1537.0
5299,My Big Fat Greek Wedding (2002),Comedy|Romance,8346.0
5313,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller,9334.0
5364,Unfaithful (2002),Drama|Thriller,2251.0
5388,Insomnia (2002),Action|Crime|Drama|Mystery|Thriller,320.0
5419,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery,9637.0
5463,Reign of Fire (2002),Action|Adventure|Fantasy,6278.0
5504,Spy Kids 2: The Island of Lost Dreams (2002),Adventure|Children,9488.0
5630,Red Dragon (2002),Crime|Mystery|Thriller,9533.0
5693,Saturday Night Fever (1977),Comedy|Drama|Romance,11009.0
5785,Jackass: The Movie (2002),Action|Comedy|Documentary,9012.0
6143,Trail of the Pink Panther (1982),Comedy|Crime,9699.0
6156,Shanghai Knights (2003),Action|Adventure|Comedy,6038.0
6157,Daredevil (2003),Action|Crime,9480.0
6166,Dennis the Menace (1993),Comedy,12139.0
6170,"Black Stallion, The (1979)",Adventure|Children|Drama,17264.0
6297,Holes (2003),Adventure|Children|Comedy|Mystery,8326.0
6345,"Chorus Line, A (1985)",Comedy|Drama|Musical,1816.0
6358,Kiss Me Kate (1953),Comedy|Musical|Romance,34857.0
38,It Takes Two (1995),Children|Comedy,33689.0
719,Multiplicity (1996),Comedy,9304.0
2023,"Godfather: Part III, The (1990)",Crime|Drama|Mystery|Thriller,242.0
2052,Hocus Pocus (1993),Children|Comedy|Fantasy|Horror,10439.0
2376,"View to a Kill, A (1985)",Action|Adventure|Thriller,707.0
2378,Police Academy (1984),Comedy|Crime,9336.0
2402,Rambo: First Blood Part II (1985),Action|Adventure|Thriller,1369.0
2403,First Blood (Rambo: First Blood) (1982),Action|Adventure|Drama|Thriller,1368.0
2724,Runaway Bride (1999),Comedy|Romance,4806.0
2947,Goldfinger (1964),Action|Adventure|Thriller,658.0
2949,Dr. No (1962),Action|Adventure|Thriller,646.0
2989,For Your Eyes Only (1981),Action|Adventure|Thriller,699.0
2990,Licence to Kill (1989),Action|Adventure|Thriller,709.0
2993,Thunderball (1965),Action|Adventure|Thriller,660.0
3633,On Her Majesty's Secret Service (1969),Action|Adventure|Romance|Thriller,668.0
3635,"Spy Who Loved Me, The (1977)",Action|Adventure|Thriller,691.0
3638,Moonraker (1979),Action|Adventure|Sci-Fi|Thriller,698.0
3639,"Man with the Golden Gun, The (1974)",Action|Adventure|Thriller,682.0
3697,Predator 2 (1990),Action|Sci-Fi|Thriller,169.0
3868,"Naked Gun: From the Files of Police Squad!, The (1988)",Action|Comedy|Crime|Romance,37136.0
3984,Diamonds Are Forever (1971),Action|Adventure|Thriller,681.0
4005,"Living Daylights, The (1987)",Action|Adventure|Thriller,708.0
4040,Don't Tell Mom the Babysitter's Dead (1991),Comedy,15413.0
4085,Beverly Hills Cop (1984),Action|Comedy|Crime|Drama,90.0
4489,Coming to America (1988),Comedy|Romance,9602.0
4545,Short Circuit (1986),Comedy|Sci-Fi,2605.0
4621,Look Who's Talking (1989),Comedy|Romance,9494.0
4701,Rush Hour 2 (2001),Action|Comedy,5175.0
5219,Resident Evil (2002),Action|Horror|Sci-Fi|Thriller,1576.0
5796,Casino Royale (1967),Action|Adventure|Comedy,12208.0
6503,Charlie's Angels: Full Throttle (2003),Action|Adventure|Comedy|Crime|Thriller,9471.0
7569,You Only Live Twice (1967),Action|Adventure|Sci-Fi|Thriller,667.0
7570,Octopussy (1983),Action|Adventure|Thriller,700.0
7573,Never Say Never Again (1983),Action|Adventure|Thriller,36670.0
7701,Look Who's Talking Too (1990),Comedy|Romance,9356.0
8574,"Claymation Christmas Celebration, A (1987)",Animation|Children|Comedy|Musical,21386.0
8946,Surviving Christmas (2004),Comedy,15566.0
26340,"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)",Action|Adventure|Animation|Children|Comedy|Fantasy,9385.0
30825,Meet the Fockers (2004),Comedy,693.0
34162,Wedding Crashers (2005),Comedy|Romance,9522.0
39715,American Pie Presents: Band Camp (American Pie 4: Band Camp) (2005),Comedy,8274.0
40815,Harry Potter and the Goblet of Fire (2005),Adventure|Fantasy|Thriller|IMAX,674.0
41566,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",Adventure|Children|Fantasy,411.0
45186,Mission: Impossible III (2006),Action|Adventure|Thriller,956.0
45447,"Da Vinci Code, The (2006)",Drama|Mystery|Thriller,591.0
45672,Click (2006),Adventure|Comedy|Drama|Fantasy|Romance,9339.0
46972,Night at the Museum (2006),Action|Comedy|Fantasy|IMAX,1593.0
47566,Born to Kill (1947),Crime|Drama|Film-Noir,33813.0
47997,Idiocracy (2006),Adventure|Comedy|Sci-Fi|Thriller,7512.0
50189,American Pie Presents The Naked Mile (American Pie 5: The Naked Mile) (2006),Comedy|Romance,8275.0
51084,Music and Lyrics (2007),Comedy|Romance,11172.0
52730,It's a Very Merry Muppet Christmas Movie (2002),Children|Comedy,13352.0
52973,Knocked Up (2007),Comedy|Drama|Romance,4964.0
53121,Shrek the Third (2007),Adventure|Animation|Children|Comedy|Fantasy,810.0
53322,Ocean's Thirteen (2007),Crime|Thriller,298.0
54276,No Reservations (2007),Comedy|Drama|Romance,3638.0
56775,National Treasure: Book of Secrets (2007),Action|Adventure,6637.0
58025,Jumper (2008),Action|Adventure|Drama|Sci-Fi|Thriller,8247.0
58998,Forgetting Sarah Marshall (2008),Comedy|Romance,9870.0
59369,Taken (2008),Action|Crime|Drama|Thriller,8681.0
59429,American Pie Presents Beta House (American Pie 6: Beta House) (2007),Comedy,8277.0
59900,You Don't Mess with the Zohan (2008),Comedy,10661.0
61160,Star Wars: The Clone Wars (2008),Action|Adventure|Animation|Sci-Fi,12180.0
63082,Slumdog Millionaire (2008),Crime|Drama|Romance,12405.0
64032,Four Christmases (2008),Comedy,12193.0
68791,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,534.0
68793,Night at the Museum: Battle of the Smithsonian (2009),Action|Comedy|IMAX,18360.0
69526,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX,8373.0
69644,Ice Age: Dawn of the Dinosaurs (2009),Action|Adventure|Animation|Children|Comedy|Romance,8355.0
72641,"Blind Side, The  (2009)",Drama,22881.0
73106,American Pie Presents: The Book of Love (American Pie 7: The Book of Love) (2009),Comedy,26123.0
73319,Leap Year (2010),Comedy|Romance,25195.0
73858,"Dennis the Menace Christmas, A (2007)",Comedy,13358.0
76093,How to Train Your Dragon (2010),Adventure|Animation|Children|Fantasy|IMAX,10191.0
78637,Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX,10192.0
79134,Grown Ups (2010),Comedy,38365.0
79185,Knight and Day (2010),Action|Comedy|Romance,37834.0
80166,"Switch, The (2010)",Comedy|Romance,41210.0
81229,Red (2010),Action|Comedy,39514.0
81564,Megamind (2010),Action|Animation|Children|Comedy|Sci-Fi|IMAX,38055.0
81591,Black Swan (2010),Drama|Thriller,44214.0
81834,Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX,12444.0
82202,"Tourist, The (2010)",Drama|Thriller,37710.0
85259,Winnie the Pooh and the Honey Tree (1966),Animation|Children,36540.0
86068,Films to Keep You Awake: The Christmas Tale (Películas para no dormir: Cuento de navidad) (2005),Horror|Thriller,75725.0
87520,Transformers: Dark of the Moon (2011),Action|Adventure|Sci-Fi|War|IMAX,38356.0
88125,Harry Potter and the Deathly Hallows: Part 2 (2011),Action|Adventure|Drama|Fantasy|Mystery|IMAX,12445.0
88405,Friends with Benefits (2011),Comedy|Romance,50544.0
88744,Rise of the Planet of the Apes (2011),Action|Drama|Sci-Fi|Thriller,61791.0
90249,Real Steel (2011),Action|Drama|Sci-Fi|IMAX,39254.0
91535,"Bourne Legacy, The (2012)",Action|Adventure|Drama|Thriller|IMAX,49040.0
91630,Mission: Impossible - Ghost Protocol (2011),Action|Adventure|Thriller|IMAX,56292.0
93510,21 Jump Street (2012),Action|Comedy|Crime,64688.0
94503,"Decoy Bride, The (2011)",Comedy|Romance,40161.0
94677,"Dictator, The (2012)",Comedy,76493.0
94777,Men in Black III (M.III.B.) (M.I.B.³) (2012),Action|Comedy|Sci-Fi|IMAX,41154.0
95067,"Thousand Words, A (2012)",Comedy|Drama,72358.0
95170,Beauty and the Beast: The Enchanted Christmas (1997),Animation|Children|Fantasy|Musical,13313.0
95738,"Adventures of Mary-Kate and Ashley, The: The Case of the Christmas Caper (1995)",Children|Musical|Mystery,193976.0
96004,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993),Action|Adventure|Animation,39324.0
96588,Pitch Perfect (2012),Comedy|Musical,114150.0
97913,Wreck-It Ralph (2012),Animation|Comedy,82690.0
99532,"Misérables, Les (2000)",Drama|Romance,193380.0
102481,"Internship, The (2013)",Comedy,116741.0
102716,"Fast & Furious 6 (Fast and the Furious 6, The) (2013)",Action|Crime|Thriller|IMAX,82992.0
102993,"Way, Way Back, The (2013)",Comedy|Drama,147773.0
103141,Monsters University (2013),Adventure|Animation|Comedy,62211.0
103228,Pacific Rim (2013),Action|Adventure|Sci-Fi|IMAX,68726.0
103372,"Heat, The (2013)",Action|Comedy|Crime,136795.0
103384,"Lone Ranger, The (2013)",Action|Adventure|Western|IMAX,57201.0
103801,Drinking Buddies (2013),Comedy|Drama|Romance,172533.0
103810,Red 2 (2013),Action|Comedy|Crime|Thriller,146216.0
103819,Coffee Town (2013),Comedy,198062.0
103883,2 Guns (2013),Action|Comedy|Crime,136400.0
104211,We're the Millers (2013),Comedy|Crime,138832.0
105213,Don Jon (2013),Comedy|Drama|Romance,138697.0
105653,Escape Plan (2013),Action|Mystery|Thriller,107846.0
105844,12 Years a Slave (2013),Drama,76203.0
105954,All Is Lost (2013),Action|Adventure|Drama,152747.0
106491,47 Ronin (2013),Action|Adventure|Fantasy,64686.0
106540,Delivery Man (2013),Comedy,146239.0
106916,American Hustle (2013),Crime|Drama,168672.0
106918,"Secret Life of Walter Mitty, The (2013)",Adventure|Comedy|Drama,116745.0
106920,Her (2013),Drama|Romance|Sci-Fi,152601.0
107013,"Christmas Carol, A (1977)",Drama|Fantasy,45697.0
107449,"Muppet Christmas: Letters to Santa, A (2008)",Children|Comedy,27190.0
108156,Ride Along (2014),Action|Comedy,168530.0
108190,Divergent (2014),Adventure|Romance|Sci-Fi|IMAX,157350.0
108932,The Lego Movie (2014),Action|Adventure|Animation|Children|Comedy|Fantasy,137106.0
108945,RoboCop (2014),Action|Crime|Sci-Fi|IMAX,97020.0
109576,Welcome to the Jungle (2013),Comedy,205724.0
109723,"Bag Man, The (2014)",Crime|Drama|Thriller,242076.0
109864,Veronica Mars (2014),Comedy|Crime|Drama,177494.0
110130,"Nut Job, The (2014)",Adventure|Animation|Children|Comedy,227783.0
110553,The Amazing Spider-Man 2 (2014),Action|Sci-Fi|IMAX,102382.0
111113,Neighbors (2014),Comedy,195589.0
111617,Blended (2014),Comedy,232672.0
111743,A Million Ways to Die in the West (2014),Comedy|Western,188161.0
111781,Mission: Impossible - Rogue Nation (2015),Action|Adventure|Thriller,177677.0
111844,Bad Asses (Bad Ass 2) (2014),Action|Drama,255268.0
112138,22 Jump Street (2014),Action|Comedy|Crime,187017.0
112175,How to Train Your Dragon 2 (2014),Action|Adventure|Animation,82702.0
114180,"Maze Runner, The (2014)",Action|Mystery|Sci-Fi,198663.0
114818,Stretch (2014),Action|Comedy|Crime,227300.0
115502,"Rewrite, The (2014)",Comedy|Romance,289727.0
115617,Big Hero 6 (2014),Action|Animation|Comedy,177572.0
115877,"Simpsons: The Longest Daycare, The (2012)",Animation|Comedy,116440.0
117368,The Madagascar Penguins in a Christmas Caper (2005),Animation|Comedy,10258.0
117529,Jurassic World (2015),Action|Adventure|Drama|Sci-Fi|Thriller,135397.0
117572,Hit by Lightning (2014),Comedy|Crime|Romance,294538.0
117590,Horrible Bosses 2 (2014),Comedy|Crime,227159.0
117851,Penguins of Madagascar (2014),Adventure|Animation|Children|Comedy,270946.0
117922,Ice Age: A Mammoth Christmas (2011),Adventure|Animation|Children,79218.0
119141,The Interview (2014),Action|Comedy,228967.0
119155,Night at the Museum: Secret of the Tomb (2014),Adventure|Children|Comedy|Fantasy,181533.0
119964,A Merry Friggin' Christmas (2014),Comedy,286532.0
122896,Pirates of the Caribbean: Dead Men Tell No Tales (2017),(no genres listed),166426.0
126548,The DUFF (2015),Comedy,272693.0
130450,Pan (2015),Adventure|Children|Fantasy,266647.0
132157,Paul Blart: Mall Cop 2 (2015),Action|Comedy|Crime,256961.0
133419,Pitch Perfect 2 (2015),Comedy,254470.0
134368,Spy (2015),Action|Comedy|Crime,238713.0
134393,Trainwreck (2015),Comedy|Romance,271718.0
135133,The Hunger Games: Mockingjay - Part 2 (2015),Adventure|Sci-Fi,131634.0
135536,Suicide Squad (2016),Action|Crime|Sci-Fi,297761.0
135861,Ted 2 (2015),Comedy,214756.0
135887,Minions (2015),Adventure|Animation|Children|Comedy,211672.0
136016,The Good Dinosaur (2015),Adventure|Animation|Children|Comedy|Fantasy,105864.0
138036,The Man from U.N.C.L.E. (2015),Action|Adventure|Comedy,203801.0
138186,Sorrow (2015),Crime|Drama|Horror,337879.0
139642,Southpaw (2015),Action|Drama,307081.0
139717,10 Cent Pistol (2015),Crime|Thriller,346592.0
139915,How to Make Love Like an Englishman (2014),Comedy|Romance,253344.0
140301,The Escort (2015),Comedy|Romance,351964.0
142536,Burnt (2015),Drama,295964.0
143245,The Little Prince (2015),Animation|Fantasy,309809.0
148675,North Pole: Open For Christmas (2015),Children|Fantasy,369879.0
149380,'Tis the Season for Love (2015),Romance,362886.0
160565,The Purge: Election Year (2016),Action|Horror|Sci-Fi,316727.0
160872,Satanic (2016),Horror,400411.0
164909,La La Land (2016),Comedy|Drama|Romance,313369.0
166492,Office Christmas Party (2016),Comedy,384682.0
167036,Sing (2016),Animation|Children|Comedy,335797.0
168248,John Wick: Chapter Two (2017),Action|Crime|Thriller,324552.0
173307,The Gracefield Incident (2015),Action|Horror|Sci-Fi,327253.0
1042,That Thing You Do! (1996),Comedy|Drama,9591.0
1952,Midnight Cowboy (1969),Drama,3116.0
1953,"French Connection, The (1971)",Action|Crime|Thriller,1051.0
2160,Rosemary's Baby (1968),Drama|Horror|Thriller,805.0
3006,"Insider, The (1999)",Drama|Thriller,9008.0
4017,Pollock (2000),Drama,12509.0
4036,Shadow of the Vampire (2000),Drama|Horror,10873.0
4903,In the Bedroom (2001),Drama,1999.0
5617,Secretary (2002),Comedy|Drama|Romance,11013.0
5673,Punch-Drunk Love (2002),Comedy|Drama|Romance,8051.0
6711,Lost in Translation (2003),Comedy|Drama|Romance,153.0
8464,Super Size Me (2004),Comedy|Documentary|Drama,9372.0
8622,Fahrenheit 9/11 (2004),Documentary,1777.0
30707,Million Dollar Baby (2004),Drama,70.0
31410,"Downfall (Untergang, Der) (2004)",Drama|War,613.0
34437,Broken Flowers (2005),Comedy|Drama,308.0
39183,Brokeback Mountain (2005),Drama|Romance,142.0
41997,Munich (2005),Action|Crime|Drama|Thriller,612.0
46976,Stranger than Fiction (2006),Comedy|Drama|Fantasy|Romance,1262.0
52281,Grindhouse (2007),Action|Crime|Horror|Sci-Fi|Thriller,253768.0
53519,Death Proof (2007),Action|Adventure|Crime|Horror|Thriller,1991.0
54503,Superbad (2007),Comedy,8363.0
55820,No Country for Old Men (2007),Crime|Drama,6977.0
56171,"Golden Compass, The (2007)",Adventure|Children|Fantasy,2268.0
56782,There Will Be Blood (2007),Drama|Western,7345.0
56788,Charlie Wilson's War (2007),Comedy|Drama|War,6538.0
60766,Man on Wire (2008),Documentary,14048.0
61323,Burn After Reading (2008),Comedy|Crime|Drama,4944.0
64575,Doubt (2008),Drama|Mystery,14359.0
66097,Coraline (2009),Animation|Fantasy|Thriller,14836.0
68536,Stanley Kubrick: A Life in Pictures (2001),Documentary,30416.0
71464,"Serious Man, A (2009)",Comedy|Drama,12573.0
29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",Adventure|Drama|Fantasy|Mystery|Sci-Fi,902.0
175,Kids (1995),Drama,9344.0
272,"Madness of King George, The (1994)",Comedy|Drama,11318.0
334,Vanya on 42nd Street (1994),Drama,32636.0
741,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi,9323.0
1050,Looking for Richard (1996),Documentary|Drama,42314.0
1175,Delicatessen (1991),Comedy|Drama|Romance,892.0
1217,Ran (1985),Drama|War,11645.0
1218,"Killer, The (Die xue shuang xiong) (1989)",Action|Crime|Drama|Thriller,10835.0
1232,Stalker (1979),Drama|Mystery|Sci-Fi,1398.0
1233,"Boot, Das (Boat, The) (1981)",Action|Drama|War,387.0
1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama,490.0
1243,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama,18971.0
1248,Touch of Evil (1958),Crime|Film-Noir|Thriller,1480.0
1249,"Femme Nikita, La (Nikita) (1990)",Action|Crime|Romance|Thriller,9322.0
1274,Akira (1988),Action|Adventure|Animation|Sci-Fi,149.0
1284,"Big Sleep, The (1946)",Crime|Film-Noir|Mystery,910.0
1425,Fierce Creatures (1997),Comedy,12145.0
1464,Lost Highway (1997),Crime|Drama|Fantasy|Film-Noir|Mystery|Romance,638.0
1711,Midnight in the Garden of Good and Evil (1997),Crime|Drama|Mystery,8197.0
1748,Dark City (1998),Adventure|Film-Noir|Sci-Fi|Thriller,2666.0
1809,Fireworks (Hana-bi) (1997),Crime|Drama,5910.0
1859,Taste of Cherry (Ta'm e guilass) (1997),Drama,30020.0
1884,Fear and Loathing in Las Vegas (1998),Adventure|Comedy|Drama,1878.0
1960,"Last Emperor, The (1987)",Drama,746.0
2579,Following (1998),Crime|Mystery|Thriller,11660.0
2686,"Red Violin, The (Violon rouge, Le) (1998)",Drama|Mystery,14283.0
2726,"Killing, The (1956)",Crime|Film-Noir,247.0
2730,Barry Lyndon (1975),Drama|Romance|War,3175.0
2912,"Limey, The (1999)",Crime|Drama|Thriller,10388.0
3030,Yojimbo (1961),Action|Adventure,11878.0
3181,Titus (1999),Drama,12524.0
3265,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller,11782.0
3424,Do the Right Thing (1989),Drama,925.0
3822,"Girl on the Bridge, The (Fille sur le pont, La) (1999)",Drama|Romance,10401.0
4235,Amores Perros (Love's a Bitch) (2000),Drama|Thriller,55.0
5333,Bob le Flambeur (1955),Crime|Drama,26030.0
6234,Equus (1977),Drama|Mystery,37258.0
6387,Once a Thief (Zong heng si hai) (1991),Action|Comedy|Crime|Thriller,47423.0
6721,Once Upon a Time in China (Wong Fei Hung) (1991),Action|Adventure|Drama,10617.0
6773,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Animation|Comedy|Fantasy,9662.0
6790,Avalon (2001),Drama|Fantasy|Sci-Fi,10881.0
